id,title,filtered_words,label
F200,Secret Cure Confirmed by Sources,"['ever', 'social', 'property.', 'free', 'service', 'identify', 'sure', 'second', 'record', 'home.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F034,Celebrity Scandal Confirmed by Sources,"['government', 'discussion', 'audience', 'either.', 'suddenly', 'direction', 'make', 'report', 'explain', 'build.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F149,Secret Cure Confirmed by Sources,"['world', 'money', 'use', 'hospital', 'minute', 'generation.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F051,Secret Cure Confirmed by Sources,"['table', 'blood.', 'bit', 'military', 'six', 'country.', 'establish', 'customer', 'strong', 'future', 'mother.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F089,Flat Earth Confirmed by Sources,"['assume', 'occur', 'night', 'girl.', 'reduce', 'society', 'success', 'material', 'concern.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F135,Flat Earth Confirmed by Sources,"['personal', 'stand', 'race', 'need', 'institution.', 'various', 'father', 'word', 'defense.', 'head', 'bank', 'street', 'current.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F088,Government Cover-Up Confirmed by Sources,"['responsibility', 'good', 'notice', 'score.', 'though', 'key', 'base', 'vote', 'agent', 'hope.', 'world', 'wife', 'yeah', 'new', 'serve', 'option.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R010,New Report on Election,"['level', 'time', 'as.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R211,New Report on Policy,"['child', 'voice', 'area', 'back', 'north.', 'religious', 'somebody', 'television', 'book.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F204,Miracle Drug Confirmed by Sources,"['federal', 'want', 'respond', 'box', 'including.', 'task', 'find', 'rock', 'able', 'likely', 'need', 'crime.', 'current', 'try', 'certainly', 'board', 'so.', 'doctor', 'plant', 'station', 'light', 'law.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F168,Miracle Drug Confirmed by Sources,"['social', 'report', 'hit', 'idea.', 'base', 'rate', 'instead', 'issue', 'road', 'but.', 'senior', 'provide', 'public', 'vote.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R011,New Report on Public Health,"['young', 'record', 'street', 'west', 'woman.', 'suffer', 'article', 'hit', 'catch.', 'evidence', 'family', 'trip', 'democrat', 'involve.', 'everything', 'find', 'thus', 'third', 'main', 'guy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R232,New Report on Climate Change,"['begin', 'church', 'century', 'country', 'development', 'whether.', 'easy', 'within', 'husband', 'wish', 'process', 'drive.', 'operation', 'matter', 'bring', 'rock', 'prove.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R042,New Report on Public Health,"['american', 'try', 'strategy.', 'low', 'feel', 'mind', 'senior', 'wrong', 'be.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F182,Hoax Confirmed by Sources,"['direction', 'decide', 'major', 'without.', 'pass', 'determine', 'car', 'amount', 'someone', 'test', 'within.', 'occur', 'leg', 'set', 'apply', 'break', 'pattern.', 'last', 'stuff', 'surface', 'mrs.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F036,Miracle Drug Confirmed by Sources,"['sign', 'outside', 'since', 'able', 'cut', 'work.', 'type', 'rich', 'large', 'pass', 'leave.', 'dog', 'season', 'source', 'possible.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F068,Secret Cure Confirmed by Sources,"['ask', 'always', 'rule', 'team.', 'collection', 'end', 'notice.', 'collection', 'really', 'page', 'business', 'whether.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R015,New Report on Election,"['success', 'college.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R147,New Report on Climate Change,"['probably', 'however', 'final.', 'administration', 'reduce', 'politics', 'expect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F198,Government Cover-Up Confirmed by Sources,"['spring', 'time', 'physical', 'billion', 'before.', 'hard', 'wind', 'entire', 'federal.', 'main', 'build', 'black', 'hair', 'office', 'increase.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R081,New Report on Climate Change,"['degree', 'start', 'adult', 'space', 'smile', 'study', 'force.', 'space', 'either', 'member', 'think', 'floor', 'center', 'entire', 'such.', 'show', 'mean', 'tonight', 'benefit', 'hair', 'protect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F050,Aliens Confirmed by Sources,"['majority', 'whatever', 'bill', 'apply.', 'suffer', 'tell', 'final', 'model', 'try', 'letter', 'population.', 'walk', 'imagine', 'billion', 'with.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F162,Celebrity Scandal Confirmed by Sources,"['discover', 'cold', 'power', 'outside', 'must', 'bed', 'them.', 'compare', 'five', 'case', 'energy', 'couple', 'car', 'both.', 'walk', 'stage', 'list.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R028,New Report on Technology Breakthrough,"['difference', 'treatment', 'hospital', 'raise.', 'everyone', 'right', 'although', 'style', 'save', 'impact', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R195,New Report on Budget Report,"['table', 'know', 'put', 'class', 'student', 'also.', 'mouth', 'guy', 'relate', 'even', 'billion', 'size.', 'mention', 'hot', 'set', 'college', 'weight', 'want', 'however.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F116,Aliens Confirmed by Sources,"['learn', 'include', 'arrive', 'reason.', 'population', 'issue', 'financial', 'marriage', 'natural', 'question', 'meet.', 'recently', 'technology', 'prepare', 'relationship', 'certainly', 'sure.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R018,New Report on Research,"['member', 'less.', 'soldier', 'couple', 'modern', 'blood', 'line', 'single.', 'yet', 'minute', 'life', 'much', 'toward.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F073,Immortal Jellyfish Confirmed by Sources,"['quickly', 'take', 'include', 'music', 'name.', 'fill', 'stand', 'somebody', 'mind', 'wall', 'heart.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F059,Miracle Drug Confirmed by Sources,"['ago', 'return', 'current.', 'enter', 'catch', 'least', 'raise.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R078,New Report on Budget Report,"['room', 'vote', 'lay', 'tough', 'area', 'news.', 'seem', 'dark', 'building', 'work', 'whom.', 'need', 'direction', 'toward.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F216,Secret Cure Confirmed by Sources,"['field', 'fast', 'community', 'nothing', 'thus', 'choice.', 'choose', 'rate', 'federal', 'range.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F206,Celebrity Scandal Confirmed by Sources,"['shake', 'population', 'energy', 'nation', 'role.', 'financial', 'popular', 'employee', 'maybe.', 'office', 'win', 'attention', 'pay.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R036,New Report on Research,"['write', 'staff', 'kitchen', 'sister', 'main', 'interview', 'politics', 'leg.', 'per', 'method', 'least.', 'theory', 'official', 'another', 'spring', 'pull', 'market', 'rock.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F104,Aliens Confirmed by Sources,"['three', 'fire', 'maybe', 'staff', 'peace', 'mind.', 'tree', 'simply', 'song', 'box.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F000,Hoax Confirmed by Sources,"['western', 'yes', 'police.', 'recently', 'future', 'case', 'administration', 'hear', 'detail', 'eight.', 'break', 'arrive', 'get', 'rather', 'animal', 'material.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R136,New Report on Education,"['military', 'capital.', 'management', 'lot', 'blood', 'thousand.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F019,Immortal Jellyfish Confirmed by Sources,"['energy', 'social', 'player', 'dinner', 'management.', 'front', 'course', 'year', 'bring.', 'discussion', 'oil', 'across', 'theory.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R012,New Report on Technology Breakthrough,"['see', 'truth', 'military', 'hour.', 'answer', 'less', 'price', 'issue', 'check', 'big', 'politics.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R052,New Report on Education,"['authority', 'learn', 'foot.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R123,New Report on Climate Change,"['entire', 'fly', 'available', 'day', 'common', 'human.', 'argue', 'yeah', 'face', 'court', 'receive', 'reality.', 'state', 'race', 'push', 'blood.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F040,Government Cover-Up Confirmed by Sources,"['section', 'social', 'voice', 'forget', 'town.', 'present', 'quite', 'decade', 'guy', 'management.', 'evidence', 'determine', 'share', 'time', 'current', 'authority.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R160,New Report on Climate Change,"['room', 'simply', 'boy', 'detail.', 'director', 'federal', 'energy', 'seem', 'particularly.', 'response', 'four', 'unit', 'behavior', 'option.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F067,Immortal Jellyfish Confirmed by Sources,"['hard', 'college', 'local', 'scientist', 'speak.', 'bit', 'character', 'official', 'although', 'right', 'site', 'election', 'road.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R069,New Report on Research,"['compare', 'much', 'side', 'international', 'language', 'hundred', 'success', 'southern.', 'media', 'hour', 'take', 'feeling', 'task.', 'push', 'center', 'old', 'white.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F160,Mind Control Confirmed by Sources,"['community', 'protect', 'popular', 'admit', 'number', 'put.', 'room', 'game', 'south', 'gun', 'challenge', 'us', 'indicate.', 'join', 'authority', 'executive.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F053,Hoax Confirmed by Sources,"['today', 'yeah', 'per', 'mother.', 'bad', 'sport', 'opportunity', 'speech', 'life', 'brother.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R074,New Report on Education,"['avoid', 'might', 'return', 'interest', 'go.', 'action', 'pick', 'account', 'manage', 'star', 'majority.', 'road', 'rich', 'reach.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R007,New Report on Election,"['republican', 'dark', 'interview', 'gun', 'player.', 'laugh', 'million', 'develop', 'military', 'particular', 'serious', 'material.', 'apply', 'daughter', 'traditional', 'family', 'western.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R119,New Report on Climate Change,"['owner', 'together', 'bar', 'resource', 'campaign.', 'per', 'ten', 'present', 'fall', 'computer', 'check', 'others.', 'newspaper', 'right', 'business.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R087,New Report on Budget Report,"['court', 'standard', 'head', 'nearly', 'push', 'their.', 'fine', 'page', 'area', 'fear', 'hold', 'sense.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F145,Miracle Drug Confirmed by Sources,"['assume', 'worker.', 'case', 'table', 'kid', 'late', 'player', 'keep', 'garden.', 'throughout', 'success', 'news', 'sit', 'day', 'far.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R065,New Report on Budget Report,"['house', 'important.', 'student', 'bar', 'several', 'campaign', 'politics', 'three.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R208,New Report on Budget Report,"['dark', 'describe', 'around', 'your.', 'theory', 'realize', 'make', 'break', 'drug.', 'customer', 'dark', 'must.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R048,New Report on Budget Report,"['say', 'skill', 'real', 'represent.', 'station', 'try', 'rock', 'baby', 'professional', 'response', 'teacher', 'this.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F076,Aliens Confirmed by Sources,"['soldier', 'force.', 'message', 'model', 'beautiful.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R019,New Report on Policy,"['car', 'prepare', 'free.', 'majority', 'cause', 'usually', 'agency', 'city', 'everybody.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F115,Immortal Jellyfish Confirmed by Sources,"['already', 'stuff', 'purpose', 'senior', 'summer.', 'mean', 'professional', 'special', 'dark.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R031,New Report on Education,"['maintain', 'central', 'good', 'democrat', 'way.', 'various', 'feeling', 'actually', 'perhaps', 'development.', 'finish', 'education', 'institution', 'pass.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R190,New Report on Research,"['interest', 'feel', 'building.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F057,Mind Control Confirmed by Sources,"['reason', 'american.', 'actually', 'boy', 'available', 'make', 'region.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"['head', 'show.', 'remain', 'half', 'look', 'need', 'continue', 'want', 'similar.', 'apply', 'parent', 'look', 'husband.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F234,Flat Earth Confirmed by Sources,"['care', 'police', 'think', 'issue', 'administration', 'someone', 'skill.', 'task', 'know', 'attention', 'lose', 'leader', 'admit', 'recognize.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F155,Flat Earth Confirmed by Sources,"['around', 'interest', 'campaign', 'city', 'clear.', 'move', 'man', 'song', 'accept', 'pretty', 'stay.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F106,Flat Earth Confirmed by Sources,"['level', 'operation', 'interest', 'authority', 'two', 'north.', 'return', 'name', 'ball', 'bed', 'note', 'through.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R051,New Report on Policy,"['pattern', 'place', 'individual', 'guess.', 'several', 'pressure', 'for.', 'major', 'knowledge', 'head', 'respond', 'avoid', 'final.', 'current', 'white', 'traditional.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R203,New Report on Education,"['determine', 'dream', 'option', 'suddenly', 'person.', 'professor', 'treat', 'leave', 'responsibility', 'seven', 'back.', 'democrat', 'response', 'bring', 'three', 'hair', 'play', 'this.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F063,Secret Cure Confirmed by Sources,"['arm', 'education', 'record', 'traditional', 'outside.', 'member', 'watch', 'perform', 'congress.', 'work', 'general', 'staff', 'bank', 'rather', 'alone.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R080,New Report on Policy,"['cost', 'material', 'street', 'drop.', 'direction', 'push', 'organization', 'color', 'among', 'man.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R226,New Report on Public Health,"['hear', 'main', 'ten', 'establish', 'speak', 'follow.', 'lawyer', 'walk', 'board', 'account.', 'security', 'understand', 'job', 'heart', 'television', 'allow', 'painting.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F144,Hoax Confirmed by Sources,"['reach', 'painting', 'firm', 'eat', 'open.', 'debate', 'future', 'treat.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F241,Flat Earth Confirmed by Sources,"['responsibility', 'away.', 'policy', 'program', 'director', 'describe', 'experience', 'federal', 'we.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R150,New Report on Election,"['school', 'wind.', 'particularly', 'partner', 'wall', 'summer', 'animal', 'head.', 'hair', 'understand.', 'town', 'deep', 'continue', 'student', 'someone', 'operation.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R153,New Report on Research,"['media', 'recent', 'picture', 'various', 'brother', 'staff', 'language.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F175,Hoax Confirmed by Sources,"['live', 'campaign', 'deal', 'and.', 'day', 'stop', 'require', 'health.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"['production', 'better', 'important.', 'require', 'follow', 'dog', 'lot.', 'blue', 'key', 'force', 'among.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F147,Secret Cure Confirmed by Sources,"['parent', 'board', 'everyone', 'summer', 'science', 'letter.', 'rise', 'expert', 'probably', 'grow.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F018,Secret Cure Confirmed by Sources,"['likely', 'fish', 'thus', 'economy', 'congress.', 'draw', 'happen', 'toward.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F211,Celebrity Scandal Confirmed by Sources,"['usually', 'help', 'listen', 'show', 'media', 'suffer.', 'kid', 'green', 'nature', 'school.', 'society', 'strong.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R117,New Report on Research,"['occur', 'coach', 'fish', 'position.', 'far', 'order', 'else', 'lose', 'pull', 'market.', 'defense', 'term', 'unit', 'almost', 'hope', 'fact', 'member.', 'fish', 'return', 'analysis', 'effect', 'traditional', 'always', 'hope.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F016,Aliens Confirmed by Sources,"['quickly', 'audience', 'wrong', 'minute', 'national', 'stage', 'radio.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F029,Flat Earth Confirmed by Sources,"['approach', 'board', 'action', 'discussion.', 'require', 'growth', 'might', 'before.', 'road', 'threat', 'travel', 'wear', 'with.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F205,Celebrity Scandal Confirmed by Sources,"['fast', 'within', 'nearly', 'break', 'hundred', 'third', 'face', 'tonight.', 'follow', 'child', 'early', 'federal', 'individual.', 'rule', 'unit', 'rock', 'move.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R112,New Report on Economic Growth,"['mouth', 'bring', 'no.', 'amount', 'debate', 'poor.', 'find', 'particular', 'business', 'soldier', 'amount', 'one', 'challenge.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F218,Government Cover-Up Confirmed by Sources,"['however', 'cause', 'space', 'ahead', 'food', 'partner', 'reflect.', 'option', 'result', 'learn', 'expect.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R187,New Report on Education,"['practice', 'fear', 'trip', 'including', 'yeah', 'kitchen.', 'energy', 'fund', 'card.', 'dream', 'low', 'public', 'must.', 'author', 'treatment', 'wonder', 'arrive', 'moment', 'southern.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F087,Celebrity Scandal Confirmed by Sources,"['decade', 'open', 'eat.', 'individual', 'evidence', 'pull', 'foot', 'coach', 'camera', 'main', 'significant.', 'impact', 'buy', 'sport.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R171,New Report on Education,"['popular', 'investment', 'suggest.', 'medical', 'mean', 'chair.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R113,New Report on Technology Breakthrough,"['media', 'sea', 'natural.', 'old', 'court', 'old.', 'let', 'board', 'son', 'sign', 'social', 'week.', 'expert', 'low', 'partner', 'development', 'claim.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R222,New Report on Public Health,"['action', 'wonder', 'travel', 'yet', 'assume.', 'wife', 'truth', 'many', 'card', 'throw', 'get', 'man.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F233,Secret Cure Confirmed by Sources,"['sign', 'crime', 'important', 'model.', 'wear', 'heavy', 'degree', 'one.', 'test', 'produce', 'run', 'individual.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R223,New Report on Climate Change,"['reach', 'sea', 'speak', 'ever', 'seem.', 'use', 'thing', 'building', 'usually', 'reduce', 'reflect.', 'prepare', 'discussion', 'truth.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F224,Secret Cure Confirmed by Sources,"['exactly', 'difference', 'kind', 'need', 'near', 'need', 'college.', 'assume', 'event', 'across', 'learn', 'opportunity.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R181,New Report on Climate Change,"['cost', 'shake', 'wish', 'star', 'inside', 'identify.', 'writer', 'skin', 'model.', 'politics', 'test', 'light', 'clearly.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R056,New Report on Public Health,"['yeah', 'big', 'happen', 'night', 'quickly', 'past', 'learn.', 'per', 'enjoy', 'fire', 'approach', 'challenge', 'could.', 'show', 'last', 'theory', 'design.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R110,New Report on Education,"['including', 'knowledge', 'new', 'smile', 'six', 'four.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R219,New Report on Education,"['energy', 'without', 'information', 'near', 'first.', 'rise', 'throw', 'everything', 'billion', 'evidence', 'consumer', 'special.', 'change', 'go', 'ground', 'baby.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R224,New Report on Education,"['available', 'positive', 'care', 'boy', 'movie.', 'quickly', 'bring', 'road', 'alone', 'professional.', 'treatment', 'late', 'laugh.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F178,Immortal Jellyfish Confirmed by Sources,"['study', 'effort', 'change', 'every', 'nothing', 'sign.', 'sea', 'certain', 'full.', 'risk', 'participant', 'boy', 'manager', 'box.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F074,Secret Cure Confirmed by Sources,"['wind', 'discover', 'century', 'difference.', 'defense', 'skin', 'team.', 'hear', 'fish', 'wrong', 'next.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R034,New Report on Budget Report,"['law', 'arm', 'conference', 'message', 'true', 'adult', 'condition.', 'knowledge', 'subject', 'city', 'grow', 'out.', 'one', 'military', 'measure', 'sell.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R095,New Report on Policy,"['town', 'again.', 'bed', 'newspaper', 'media', 'interview', 'pick', 'attack.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F011,Aliens Confirmed by Sources,"['radio', 'candidate', 'along', 'run', 'give', 'ask', 'finally', 'travel.', 'sell', 'exist', 'low', 'traditional.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R162,New Report on Policy,"['choose', 'wind', 'walk', 'research', 'treat.', 'address', 'social', 'practice', 'form', 'success', 'tv.', 'small', 'police', 'site', 'act', 'half', 'forward.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R218,New Report on Election,"['ahead', 'cover', 'sign.', 'sure', 'never', 'on.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F136,Miracle Drug Confirmed by Sources,"['fight', 'avoid', 'call', 'political', 'relationship', 'never.', 'reach', 'minute', 'amount', 'institution', 'stay.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R108,New Report on Economic Growth,"['whether', 'try', 'control', 'practice.', 'interest', 'moment', 'piece', 'ready', 'conference', 'majority', 'source.', 'clear', 'support', 'cover', 'nothing', 'piece', 'bar', 'outside', 'last.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R186,New Report on Research,"['large', 'prevent', 'serious', 'life.', 'relationship', 'professor', 'on.', 'indicate', 'bit', 'street', 'economic', 'other.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R248,New Report on Technology Breakthrough,"['common', 'office', 'ask', 'fill.', 'similar', 'research', 'clear', 'low', 'customer', 'college', 'share.', 'girl', 'contain', 'home', 'want.', 'open', 'card', 'group', 'must', 'wait', 'audience.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F045,Immortal Jellyfish Confirmed by Sources,"['speak', 'billion', 'data', 'watch', 'great', 'be.', 'key', 'open', 'risk', 'surface', 'none.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F092,Secret Cure Confirmed by Sources,"['player', 'bill', 'official', 'song', 'conference', 'example.', 'want', 'reach', 'much', 'enjoy', 'understand', 'then.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R100,New Report on Technology Breakthrough,"['fight', 'daughter', 'management', 'project', 'side', 'a.', 'plant', 'among', 'body.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F075,Miracle Drug Confirmed by Sources,"['ask', 'happy', 'way', 'organization', 'state.', 'house', 'whose', 'catch.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R059,New Report on Technology Breakthrough,"['though', 'charge', 'rather', 'actually', 'nothing', 'product.', 'project', 'economy', 'several', 'hundred', 'movie', 'financial', 'issue.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F213,Hoax Confirmed by Sources,"['imagine', 'move', 'total', 'drug', 'beat', 'movie.', 'compare', 'finally', 'significant', 'forget', 'positive', 'role', 'happy.', 'including', 'color', 'last', 'feel', 'cost', 'only.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R233,New Report on Education,"['network', 'help', 'first', 'baby', 'doctor', 'they.', 'forward', 'feeling', 'number', 'according', 'onto', 'case.', 'win', 'former', 'war', 'century', 'task', 'style', 'explain.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F072,Mind Control Confirmed by Sources,"['federal', 'occur', 'relationship', 'contain.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R184,New Report on Budget Report,"['laugh', 'artist', 'develop', 'six', 'past.', 'effort', 'much', 'skill', 'financial', 'democratic', 'expect', 'newspaper.', 'ready', 'scene', 'describe', 'politics', 'successful', 'human', 'power.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F134,Secret Cure Confirmed by Sources,"['attack', 'choose', 'real', 'tell', 'nice', 'help', 'or.', 'scientist', 'fact', 'high', 'analysis', 'because.', 'type', 'cover', 'center', 'thousand.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R096,New Report on Research,"['plan', 'rich', 'apply', 'everyone', 'son', 'almost.', 'man', 'begin', 'mean', 'yet', 'office', 'where.', 'usually', 'industry', 'shake', 'writer.', 'either', 'time', 'including', 'fire', 'head.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R020,New Report on Policy,"['perform', 'discover', 'authority', 'class', 'especially', 'alone', 'from.', 'friend', 'across', 'strong', 'evidence', 'nor.', 'quality', 'main', 'hour', 'person', 'mr.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
