id,filtered_words,features,label_index
F186,"['pass', 'become.', 'follow', 'test', 'land.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,5850,6586,7281,7936,8338,8392,9123,9367,9714],[0.691153161953081,2.958509563063383,0.691153161953081,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,4.270695952029551,5.523458920524919,3.8187108282864943,4.607168188650764])",0.0
R243,"['body', 'building', 'image', 'reality', 'yourself.', 'high', 'exactly', 'everything', 'teach', 'likely', 'miss.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[309,680,841,1770,2096,2116,3614,4506,4687,5303,5852,6219,6961,7321,8522,9156,9462],[4.270695952029551,4.42484663185681,4.830311739964974,2.958509563063383,4.607168188650764,4.607168188650764,0.6636465161632473,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,3.0811118851557153,5.523458920524919,5.117993812416755,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
F094,"['decade', 'officer', 'happen', 'push.', 'seat', 'involve', 'order', 'success', 'four', 'whether.', 'feel', 'member', 'listen', 'visit', 'eye', 'capital.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[47,101,429,503,696,698,1226,1243,1341,2066,3115,4704,5850,6030,6271,6547,6790,7074,7281,7936,8338,9828,9876],[4.830311739964974,5.117993812416755,4.42484663185681,0.691153161953081,3.8187108282864943,4.270695952029551,3.914021008090819,3.7316994512968646,4.137164559405029,2.7508701982851385,3.8187108282864943,4.270695952029551,0.691153161953081,4.137164559405029,3.914021008090819,4.830311739964974,4.137164559405029,4.019381523748645,0.6832166123573445,0.691153161953081,0.691153161953081,3.7316994512968646,2.7508701982851385])",0.0
R032,"['body', 'present', 'person', 'happy.', 'role', 'shoulder', 'consider', 'skill.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[312,841,2956,3249,3350,3614,4506,4687,6241,6756,8130,9034,9144,9462],[4.42484663185681,4.830311739964974,4.607168188650764,3.4440173788450834,3.7316994512968646,0.6636465161632473,0.691153161953081,0.691153161953081,4.270695952029551,3.3262343431887,4.019381523748645,2.8844015909096608,2.7200985396183848,0.691153161953081])",1.0
R033,"['red', 'make', 'likely', 'herself.', 'use', 'claim', 'sea', 'according', 'type.', 'indeed', 'daughter', 'blood.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[52,309,2238,3525,3614,4349,4506,4687,4934,5047,5133,7564,7623,8937,9462,9617,9700],[4.137164559405029,4.270695952029551,5.523458920524919,4.019381523748645,0.6636465161632473,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,2.6902455764687034,3.914021008090819,4.270695952029551,4.830311739964974,3.914021008090819,0.691153161953081,3.8187108282864943,5.117993812416755])",1.0
R045,"['important', 'heart', 'state.', 'scene', 'board', 'help', 'maintain', 'week', 'eye', 'drug.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1341,1967,2227,3614,3980,4506,4687,5122,5247,5844,7454,8929,9347,9462,9808],[2.5530444549552183,4.137164559405029,4.019381523748645,2.7200985396183848,0.6636465161632473,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,4.607168188650764,3.8187108282864943,4.607168188650764,4.270695952029551,0.691153161953081,3.914021008090819])",1.0
R116,"['buy', 'control', 'recognize', 'scientist.', 'doctor', 'cost', 'crime', 'ever', 'join', 'word.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[80,731,777,1208,3614,4490,4506,4687,5006,5047,5594,8171,8952,9166,9462],[4.137164559405029,4.019381523748645,4.137164559405029,2.661258039595451,0.6636465161632473,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,2.6902455764687034,3.914021008090819,4.42484663185681,3.914021008090819,5.523458920524919,0.691153161953081])",1.0
F056,"['pretty', 'gun', 'behind', 'full', 'individual', 'carry', 'notice.', 'prevent', 'significant', 'professor', 'space.', 'knowledge', 'structure', 'ground', 'worry', 'media', 'smile', 'risk.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[454,503,1098,1209,2543,2713,2996,3252,3486,3919,4346,4921,5850,6487,6711,7281,7366,7864,7936,8313,8338,8343,8552,8614,8897],[3.5085558999826545,0.691153161953081,4.270695952029551,3.4440173788450834,3.4440173788450834,3.914021008090819,3.3262343431887,4.607168188650764,2.849310271098391,4.270695952029551,4.42484663185681,2.849310271098391,0.691153161953081,3.7316994512968646,4.830311739964974,0.6832166123573445,4.137164559405029,3.6516567436233283,0.691153161953081,4.137164559405029,0.691153161953081,3.7316994512968646,4.607168188650764,4.270695952029551,4.607168188650764])",0.0
R043,"['opportunity', 'war', 'bring', 'risk', 'thought', 'heart', 'hit.', 'science', 'though', 'start', 'hope', 'hot.', 'draw', 'board', 'able.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[55,885,2996,3057,3363,3385,3614,4498,4506,4687,6000,6944,6976,7454,8167,8719,8730,8794,9462,9808],[4.137164559405029,5.523458920524919,3.3262343431887,3.7316994512968646,3.8187108282864943,3.7316994512968646,0.6636465161632473,5.117993812416755,0.691153161953081,0.691153161953081,3.914021008090819,2.8154087194227095,4.42484663185681,3.8187108282864943,4.270695952029551,4.137164559405029,5.523458920524919,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
R145,"['building', 'keep', 'west', 'law', 'top', 'science', 'home.', 'give', 'message', 'interesting', 'mention.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1073,2715,3363,3614,3634,3783,3979,4506,4687,5085,5328,5852,5861,9034,9144,9462,9594],[3.914021008090819,4.137164559405029,3.8187108282864943,0.6636465161632473,4.607168188650764,4.607168188650764,4.607168188650764,0.691153161953081,0.691153161953081,4.019381523748645,3.6516567436233283,4.137164559405029,4.607168188650764,2.8844015909096608,2.7200985396183848,0.691153161953081,4.270695952029551])",1.0
F200,"['ever', 'social', 'property.', 'free', 'service', 'identify', 'sure', 'second', 'record', 'home.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,823,1073,1821,2252,3892,3967,4347,5594,5850,5861,6747,7281,7936,8208,8338,9256],[0.691153161953081,3.914021008090819,3.914021008090819,4.019381523748645,4.42484663185681,2.5530444549552183,4.019381523748645,4.42484663185681,3.914021008090819,0.691153161953081,4.607168188650764,2.5530444549552183,0.6832166123573445,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029])",0.0
F034,"['government', 'discussion', 'audience', 'either.', 'suddenly', 'direction', 'make', 'report', 'explain', 'build.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1312,2259,3486,3525,4921,5315,5341,5598,5850,6505,7281,7632,7936,8338,8554,8581],[0.691153161953081,4.137164559405029,2.8154087194227095,2.849310271098391,4.019381523748645,2.849310271098391,3.8187108282864943,4.270695952029551,5.117993812416755,0.691153161953081,4.42484663185681,0.6832166123573445,4.830311739964974,0.691153161953081,0.691153161953081,4.019381523748645,5.117993812416755])",0.0
F149,"['world', 'money', 'use', 'hospital', 'minute', 'generation.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,3357,3892,4695,4930,5133,5850,6103,6747,7281,7936,8338,9360],[0.691153161953081,3.914021008090819,2.5530444549552183,5.523458920524919,4.137164559405029,3.914021008090819,0.691153161953081,4.607168188650764,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
F051,"['table', 'blood.', 'bit', 'military', 'six', 'country.', 'establish', 'customer', 'strong', 'future', 'mother.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1413,1989,2923,3892,3931,4349,5401,5850,5877,6355,6488,6747,7177,7281,7936,8338,9062],[0.691153161953081,4.137164559405029,4.42484663185681,4.019381523748645,2.5530444549552183,3.4440173788450834,4.607168188650764,4.019381523748645,0.691153161953081,3.914021008090819,4.137164559405029,3.914021008090819,2.5530444549552183,5.117993812416755,0.6832166123573445,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
F089,"['assume', 'occur', 'night', 'girl.', 'reduce', 'society', 'success', 'material', 'concern.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[327,503,1921,2664,2918,3231,5850,6869,7281,7370,7936,8159,8338,9676,9719,9828],[4.270695952029551,0.691153161953081,3.914021008090819,3.914021008090819,3.0385522707369192,4.270695952029551,0.691153161953081,4.019381523748645,0.6832166123573445,5.523458920524919,0.691153161953081,4.019381523748645,0.691153161953081,3.0385522707369192,5.117993812416755,3.7316994512968646])",0.0
F135,"['personal', 'stand', 'race', 'need', 'institution.', 'various', 'father', 'word', 'defense.', 'head', 'bank', 'street', 'current.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[176,454,503,1064,1800,2918,3519,3684,5850,6000,6537,6647,6886,7180,7281,7936,7939,8338,8982,9676],[5.523458920524919,3.5085558999826545,0.691153161953081,3.914021008090819,4.42484663185681,3.0385522707369192,4.270695952029551,3.7316994512968646,0.691153161953081,3.914021008090819,3.914021008090819,4.019381523748645,4.607168188650764,4.42484663185681,0.6832166123573445,0.691153161953081,4.607168188650764,0.691153161953081,4.270695952029551,3.0385522707369192])",0.0
F088,"['responsibility', 'good', 'notice', 'score.', 'though', 'key', 'base', 'vote', 'agent', 'hope.', 'world', 'wife', 'yeah', 'new', 'serve', 'option.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,585,1525,1725,2259,3021,3131,3249,3385,3502,5016,5850,6168,7195,7281,7936,8173,8338,8569,9214,9360,9813,9918],[0.691153161953081,4.270695952029551,4.42484663185681,4.42484663185681,2.8154087194227095,4.270695952029551,3.914021008090819,3.4440173788450834,3.7316994512968646,4.137164559405029,4.830311739964974,0.691153161953081,4.019381523748645,5.523458920524919,0.6832166123573445,0.691153161953081,3.3262343431887,0.691153161953081,4.830311739964974,4.607168188650764,4.270695952029551,2.997730276216664,4.607168188650764])",0.0
R010,"['level', 'time', 'as.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1499,3556,3614,4506,4687,6035,8157,9462],[3.8187108282864943,2.7826188965997183,0.6636465161632473,0.691153161953081,0.691153161953081,3.383392757028649,4.42484663185681,0.691153161953081])",1.0
R211,"['child', 'voice', 'area', 'back', 'north.', 'religious', 'somebody', 'television', 'book.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[2802,3089,3226,3530,3614,4293,4506,4687,5649,6944,7244,8430,8713,9462],[4.830311739964974,4.42484663185681,5.523458920524919,4.42484663185681,0.6636465161632473,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,2.8154087194227095,3.4440173788450834,4.830311739964974,3.7316994512968646,0.691153161953081])",1.0
F204,"['federal', 'want', 'respond', 'box', 'including.', 'task', 'find', 'rock', 'able', 'likely', 'need', 'crime.', 'current', 'try', 'certainly', 'board', 'so.', 'doctor', 'plant', 'station', 'light', 'law.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[278,309,503,574,633,673,777,1256,1720,1783,2500,3496,4693,5850,6537,7244,7281,7454,7510,7712,7860,7922,7936,8338,8415,8451,8538,8888,9189],[4.607168188650764,4.270695952029551,0.691153161953081,3.7316994512968646,3.7316994512968646,4.607168188650764,4.137164559405029,3.125563647726549,3.914021008090819,4.830311739964974,4.607168188650764,4.830311739964974,4.019381523748645,0.691153161953081,3.914021008090819,3.4440173788450834,0.6832166123573445,3.8187108282864943,3.7316994512968646,3.8187108282864943,2.920769235080536,4.42484663185681,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,5.117993812416755,5.117993812416755,4.270695952029551])",0.0
F168,"['social', 'report', 'hit', 'idea.', 'base', 'rate', 'instead', 'issue', 'road', 'but.', 'senior', 'provide', 'public', 'vote.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[253,503,823,1256,1375,1770,4144,4527,5725,5850,5946,6505,6616,6878,7281,7860,7936,8173,8252,8338,8927],[3.7316994512968646,0.691153161953081,3.914021008090819,3.125563647726549,4.830311739964974,2.958509563063383,3.914021008090819,4.42484663185681,4.019381523748645,0.691153161953081,4.42484663185681,4.42484663185681,3.8187108282864943,5.117993812416755,0.6832166123573445,2.920769235080536,0.691153161953081,3.3262343431887,4.270695952029551,0.691153161953081,5.117993812416755])",0.0
R011,"['young', 'record', 'street', 'west', 'woman.', 'suffer', 'article', 'hit', 'catch.', 'evidence', 'family', 'trip', 'democrat', 'involve.', 'everything', 'find', 'thus', 'third', 'main', 'guy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1278,1637,1702,1770,2054,3614,3684,4347,4506,4687,4775,5085,5234,5684,5782,6135,6219,6426,7108,7510,7809,8252,8297,8771,9156,9462],[5.117993812416755,4.019381523748645,4.137164559405029,2.958509563063383,4.019381523748645,0.6636465161632473,3.7316994512968646,4.42484663185681,0.691153161953081,0.691153161953081,5.117993812416755,4.019381523748645,4.137164559405029,3.577548771469606,4.830311739964974,4.607168188650764,3.0811118851557153,5.117993812416755,5.117993812416755,3.7316994512968646,4.137164559405029,4.270695952029551,3.8187108282864943,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
R232,"['begin', 'church', 'century', 'country', 'development', 'whether.', 'easy', 'within', 'husband', 'wish', 'process', 'drive.', 'operation', 'matter', 'bring', 'rock', 'prove.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[495,574,760,821,1273,1513,2059,2402,2871,3057,3614,4506,4687,5105,5922,6547,7208,7841,7870,8040,9391,9462,9817],[4.42484663185681,3.7316994512968646,4.830311739964974,2.849310271098391,4.270695952029551,4.607168188650764,2.6902455764687034,4.137164559405029,4.137164559405029,3.7316994512968646,0.6636465161632473,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,4.830311739964974,4.019381523748645,4.137164559405029,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,3.7316994512968646])",1.0
R042,"['american', 'try', 'strategy.', 'low', 'feel', 'mind', 'senior', 'wrong', 'be.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1770,3115,3184,3614,4144,4506,4687,4693,6219,6512,6562,7516,7652,8411,9462],[2.958509563063383,3.8187108282864943,2.7508701982851385,0.6636465161632473,3.914021008090819,0.691153161953081,0.691153161953081,4.019381523748645,3.0811118851557153,4.270695952029551,4.830311739964974,5.117993812416755,4.42484663185681,3.5085558999826545,0.691153161953081])",1.0
F182,"['direction', 'decide', 'major', 'without.', 'pass', 'determine', 'car', 'amount', 'someone', 'test', 'within.', 'occur', 'leg', 'set', 'apply', 'break', 'pattern.', 'last', 'stuff', 'surface', 'mrs.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,641,668,1058,1921,3671,3674,3804,3989,4295,4377,5342,5850,6290,6586,7222,7281,7312,7722,7734,7936,8293,8326,8338,8392,8554],[0.691153161953081,4.607168188650764,3.8187108282864943,3.914021008090819,3.914021008090819,4.270695952029551,3.5085558999826545,4.830311739964974,4.137164559405029,5.117993812416755,2.60568818844064,4.019381523748645,0.691153161953081,4.607168188650764,4.137164559405029,3.914021008090819,1.366433224714689,4.42484663185681,4.270695952029551,4.019381523748645,0.691153161953081,4.42484663185681,5.523458920524919,0.691153161953081,4.270695952029551,4.019381523748645])",0.0
F036,"['sign', 'outside', 'since', 'able', 'cut', 'work.', 'type', 'rich', 'large', 'pass', 'leave.', 'dog', 'season', 'source', 'possible.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[360,503,1206,1256,1769,2272,2358,3496,3526,5850,6212,6287,6756,7022,7281,7721,7860,7936,8338,8392,8568,9564],[5.117993812416755,0.691153161953081,4.270695952029551,3.125563647726549,4.830311739964974,4.42484663185681,4.607168188650764,4.830311739964974,4.270695952029551,0.691153161953081,4.42484663185681,4.270695952029551,3.3262343431887,4.42484663185681,0.6832166123573445,4.270695952029551,2.920769235080536,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819,4.270695952029551])",0.0
F068,"['ask', 'always', 'rule', 'team.', 'collection', 'end', 'notice.', 'collection', 'really', 'page', 'business', 'whether.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[343,453,503,2827,3507,3892,4112,5374,5850,6021,6547,6747,7281,7366,7936,8209,8338,9011],[4.270695952029551,3.8187108282864943,0.691153161953081,4.607168188650764,3.7316994512968646,2.5530444549552183,3.914021008090819,3.6516567436233283,0.691153161953081,4.830311739964974,4.830311739964974,2.5530444549552183,0.6832166123573445,4.137164559405029,0.691153161953081,10.23598762483351,0.691153161953081,4.830311739964974])",0.0
R015,"['success', 'college.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[3556,3614,4506,4687,9462,9578,9828],[2.7826188965997183,0.6636465161632473,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,3.7316994512968646])",1.0
R147,"['probably', 'however', 'final.', 'administration', 'reduce', 'politics', 'expect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,911,2059,2101,2297,3614,4506,4687,5185,5887,8159,8219,9462],[2.849310271098391,4.42484663185681,2.6902455764687034,4.830311739964974,3.6516567436233283,0.6636465161632473,0.691153161953081,0.691153161953081,4.137164559405029,3.4440173788450834,4.019381523748645,4.607168188650764,0.691153161953081])",1.0
F198,"['spring', 'time', 'physical', 'billion', 'before.', 'hard', 'wind', 'entire', 'federal.', 'main', 'build', 'black', 'hair', 'office', 'increase.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[258,503,1637,1644,1948,2259,2558,2782,3014,5125,5850,6623,7281,7664,7696,7936,8157,8338,8344,8649,8824,9813],[3.6516567436233283,0.691153161953081,4.019381523748645,4.42484663185681,3.914021008090819,2.8154087194227095,4.019381523748645,5.117993812416755,4.137164559405029,4.42484663185681,0.691153161953081,4.830311739964974,0.6832166123573445,4.270695952029551,4.607168188650764,0.691153161953081,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,4.019381523748645,2.997730276216664])",0.0
R081,"['degree', 'start', 'adult', 'space', 'smile', 'study', 'force.', 'space', 'either', 'member', 'think', 'floor', 'center', 'entire', 'such.', 'show', 'mean', 'tonight', 'benefit', 'hair', 'protect.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[72,821,909,1480,2059,2335,2713,2996,3389,3614,3629,4019,4224,4319,4506,4687,5653,6291,6790,7664,8693,8824,9126,9188,9462,9943],[4.270695952029551,2.849310271098391,4.270695952029551,4.42484663185681,2.6902455764687034,4.830311739964974,3.914021008090819,3.3262343431887,4.42484663185681,0.6636465161632473,5.117993812416755,4.270695952029551,4.830311739964974,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,4.137164559405029,4.270695952029551,4.830311739964974,4.019381523748645,4.830311739964974,9.660623479929948,0.691153161953081,4.270695952029551])",1.0
F050,"['majority', 'whatever', 'bill', 'apply.', 'suffer', 'tell', 'final', 'model', 'try', 'letter', 'population.', 'walk', 'imagine', 'billion', 'with.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[258,503,564,650,1392,1653,1850,4693,5301,5850,6135,6142,6599,7102,7281,7640,7695,7936,8135,8338,9244],[3.6516567436233283,0.691153161953081,3.914021008090819,2.958509563063383,4.830311739964974,5.523458920524919,4.137164559405029,4.019381523748645,4.42484663185681,0.691153161953081,4.607168188650764,4.42484663185681,5.117993812416755,4.137164559405029,0.6832166123573445,4.607168188650764,3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,3.914021008090819])",0.0
F162,"['discover', 'cold', 'power', 'outside', 'must', 'bed', 'them.', 'compare', 'five', 'case', 'energy', 'couple', 'car', 'both.', 'walk', 'stage', 'list.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[30,503,1023,3056,3486,3674,3920,4170,4921,5850,5974,6142,6342,7281,7702,7936,8307,8338,8506,8568,8957,8961,9246,9497],[4.270695952029551,0.691153161953081,4.42484663185681,4.270695952029551,2.849310271098391,3.5085558999826545,4.607168188650764,3.914021008090819,2.849310271098391,0.691153161953081,3.6516567436233283,4.42484663185681,4.019381523748645,0.6832166123573445,3.914021008090819,0.691153161953081,3.8187108282864943,0.691153161953081,5.523458920524919,3.914021008090819,5.523458920524919,5.523458920524919,4.137164559405029,4.137164559405029])",0.0
R028,"['difference', 'treatment', 'hospital', 'raise.', 'everyone', 'right', 'although', 'style', 'save', 'impact', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,1790,1936,1972,2227,3614,4506,4520,4687,4930,7593,7779,7866,8000,8015,8893,9462],[2.5530444549552183,4.137164559405029,4.830311739964974,4.270695952029551,2.7200985396183848,0.6636465161632473,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,4.830311739964974,3.914021008090819,3.914021008090819,5.117993812416755,4.137164559405029,4.42484663185681,0.691153161953081])",1.0
R195,"['table', 'know', 'put', 'class', 'student', 'also.', 'mouth', 'guy', 'relate', 'even', 'billion', 'size.', 'mention', 'hot', 'set', 'college', 'weight', 'want', 'however.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[94,258,988,2907,3536,3614,3931,4007,4506,4687,4991,5342,5432,6406,6532,7497,7712,7779,8004,8057,8121,8871,9261,9462,9693],[4.830311739964974,3.6516567436233283,3.914021008090819,5.117993812416755,4.019381523748645,0.6636465161632473,3.4440173788450834,4.42484663185681,0.691153161953081,0.691153161953081,2.6330871626287546,4.019381523748645,2.7508701982851385,4.019381523748645,5.523458920524919,4.137164559405029,3.8187108282864943,3.914021008090819,4.607168188650764,4.137164559405029,5.117993812416755,4.42484663185681,4.830311739964974,0.691153161953081,4.270695952029551])",1.0
F116,"['learn', 'include', 'arrive', 'reason.', 'population', 'issue', 'financial', 'marriage', 'natural', 'question', 'meet.', 'recently', 'technology', 'prepare', 'relationship', 'certainly', 'sure.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,673,1020,1173,2034,2286,2347,2947,2953,4260,4988,5375,5850,5967,6229,6616,7281,7391,7407,7936,8338,9258],[0.691153161953081,2.958509563063383,4.607168188650764,2.5530444549552183,5.523458920524919,4.270695952029551,4.137164559405029,5.117993812416755,4.607168188650764,4.607168188650764,4.137164559405029,3.914021008090819,4.830311739964974,0.691153161953081,4.270695952029551,4.607168188650764,3.8187108282864943,0.6832166123573445,3.8187108282864943,4.019381523748645,0.691153161953081,0.691153161953081,3.7316994512968646])",0.0
R018,"['member', 'less.', 'soldier', 'couple', 'modern', 'blood', 'line', 'single.', 'yet', 'minute', 'life', 'much', 'toward.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[359,524,1182,2336,2359,3357,3477,3489,3614,4037,4141,4506,4531,4687,6790,7066,7702,9462],[5.523458920524919,3.577548771469606,4.270695952029551,3.914021008090819,3.8187108282864943,3.914021008090819,4.607168188650764,5.523458920524919,0.6636465161632473,4.270695952029551,4.42484663185681,0.691153161953081,4.270695952029551,0.691153161953081,4.137164559405029,2.849310271098391,3.914021008090819,0.691153161953081])",1.0
F073,"['quickly', 'take', 'include', 'music', 'name.', 'fill', 'stand', 'somebody', 'mind', 'wall', 'heart.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,691,855,2066,2953,3089,3184,3391,5850,6370,6404,6886,7281,7936,8338,8919,9727,9876],[0.691153161953081,5.117993812416755,4.270695952029551,2.7508701982851385,4.607168188650764,4.42484663185681,2.7508701982851385,3.8187108282864943,0.691153161953081,4.42484663185681,3.8187108282864943,4.607168188650764,0.6832166123573445,0.691153161953081,0.691153161953081,5.523458920524919,4.42484663185681,2.7508701982851385])",0.0
F059,"['ago', 'return', 'current.', 'enter', 'catch', 'least', 'raise.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,635,1256,1634,1896,5850,6000,7281,7435,7593,7860,7936,7949,8338],[0.691153161953081,3.8187108282864943,3.125563647726549,4.607168188650764,4.137164559405029,0.691153161953081,3.914021008090819,0.6832166123573445,4.137164559405029,4.830311739964974,2.920769235080536,0.691153161953081,4.270695952029551,0.691153161953081])",0.0
R078,"['room', 'vote', 'lay', 'tough', 'area', 'news.', 'seem', 'dark', 'building', 'work', 'whom.', 'need', 'direction', 'toward.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[494,697,735,1195,2588,3614,4475,4506,4531,4687,4991,5432,5447,5649,5852,6537,8554,9214,9462,9527],[4.019381523748645,4.607168188650764,4.019381523748645,4.019381523748645,4.270695952029551,0.6636465161632473,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,2.6330871626287546,2.7508701982851385,3.4440173788450834,4.137164559405029,4.137164559405029,3.914021008090819,4.019381523748645,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
F216,"['field', 'fast', 'community', 'nothing', 'thus', 'choice.', 'choose', 'rate', 'federal', 'range.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[253,503,633,779,1209,3892,4292,5684,5850,6747,7074,7281,7936,8174,8338,9263,9706],[3.7316994512968646,0.691153161953081,3.7316994512968646,5.523458920524919,3.4440173788450834,2.5530444549552183,4.137164559405029,3.577548771469606,0.691153161953081,2.5530444549552183,4.019381523748645,0.6832166123573445,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551])",0.0
F206,"['shake', 'population', 'energy', 'nation', 'role.', 'financial', 'popular', 'employee', 'maybe.', 'office', 'win', 'attention', 'pay.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1676,2180,2398,2875,3144,3486,4014,4921,5850,6148,6548,7281,7407,7936,8307,8338,8344,9258,9974],[0.691153161953081,5.523458920524919,4.137164559405029,4.607168188650764,4.830311739964974,4.830311739964974,2.849310271098391,4.607168188650764,2.849310271098391,0.691153161953081,4.019381523748645,4.607168188650764,0.6832166123573445,4.019381523748645,0.691153161953081,3.8187108282864943,0.691153161953081,4.019381523748645,3.7316994512968646,5.117993812416755])",0.0
R036,"['write', 'staff', 'kitchen', 'sister', 'main', 'interview', 'politics', 'leg.', 'per', 'method', 'least.', 'theory', 'official', 'another', 'spring', 'pull', 'market', 'rock.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[298,756,1238,1468,1637,1644,2657,3163,3521,3614,4506,4687,5445,5887,6015,6035,6224,6597,7066,8166,8485,9296,9462],[4.137164559405029,4.270695952029551,5.117993812416755,3.914021008090819,4.019381523748645,4.42484663185681,3.7316994512968646,5.117993812416755,4.019381523748645,0.6636465161632473,0.691153161953081,0.691153161953081,4.137164559405029,3.4440173788450834,4.42484663185681,3.383392757028649,3.914021008090819,4.607168188650764,2.849310271098391,4.019381523748645,3.914021008090819,5.523458920524919,0.691153161953081])",1.0
F104,"['three', 'fire', 'maybe', 'staff', 'peace', 'mind.', 'tree', 'simply', 'song', 'box.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1642,4818,5191,5850,5871,5925,6224,6697,6764,7281,7350,7936,8338,8774],[0.691153161953081,2.958509563063383,4.270695952029551,4.830311739964974,4.270695952029551,0.691153161953081,4.137164559405029,4.42484663185681,3.914021008090819,4.137164559405029,5.523458920524919,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
